SpMax_A,VE1_A,AATS8dv,AATS8s,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,GATS4c,GATS1dv,GATS5dv,GATS7dv,GATS6d,GATS7d,GATS2s,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS6i,GATS8i,BCUTc-1h,BCUTd-1l,BCUTs-1h,RPCG,Xch-5d,Xch-7d,Xc-5d,Xc-5dv,Xc-6dv,AXp-1d,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SsOH,SssO,SdS,SddssS,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA10,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,VSA_EState8,MDEC-33,TopoPSA(NO),GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),SpDiam_A,AATS5d,AATS7s,AATS1i,AATS3i,AATS4i,AATS6i,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,GATS2c,GATS3c,GATS8c,GATS3dv,GATS4dv,GATS6dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS4s,GATS6s,GATS1v,GATS5p,GATS7p,GATS1i,GATS2i,GATS4i,GATS5i,GATS7i,RNCG,Xc-3dv,AXp-0d,SdO,SssS,SaaS,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_dEpsilon_D,CIC1,ZMIC2,PEOE_VSA4,PEOE_VSA6,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA3,SlogP_VSA4,EState_VSA4,EState_VSA5,VSA_EState9,AMID_C,JGI4,RNCS,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,pIC50
2.487662127,4.554944589,2.961538462,2.588675214,155.8068393,90.33925926,-5.876049383,9.969323443,74.39454092,-0.500327496,0.08071101061,0.03133140629,-0.04432560192,0.006228296859,0.1477536472,1.247730673,0.3719429348,1.144666069,0.9701086957,1.159124744,1.096178897,0.5763928145,0.9172008765,0.7696677933,0.9269787602,1.063133576,1.019357849,1.169951015,0.9319844554,1.004060138,0.4605450493,0.9777029695,7.008279858,0.1470271397,0.09622504486,0.7836229867,0.4743298844,0.1070226459,0.0,0.4332028257,0.0,4.491499785,1.280380317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.047643613,0.6634615385,0.2056940438,1.050559737,0.8064102564,3.542847935,4.693716497,0.7981365991,44.2633045,4.567099648,4.794537184,28.618101,5.559266895,24.31554143,0.0,0.0,5.559266895,10.90292493,13.37499206,5.098681808,5.284738022,2.36424995,4.02677794,8.335855082,65.6,1.909722222,0.8613888889,0.6106122449,0.5451743197,0.327042391,0.186875,0.07936507937,0.02266812865,0.03657033868,54.30772351,25.10723136,-2.688554937,0.6850442932,-2.200998968,0.3789524464,-1.256982313,-0.07915030412,-0.6358740227,3.02,3.32,-4.28,0.018,-4.06,0.0299,8.4e-05,4.823255925850897,3.165517312172587,3.9013230920801822,146.4544895940873,151.0141449686942,159.20096840101778,158.93984120288002,58.75162119686651,8.355329746784015,-4.700030748633838,50.43296347357049,0.9394345069757055,1.1811499738818576,0.8149055889598932,1.0977135750525373,1.045519485525815,0.8184683671418425,1.1528720931595444,0.6298951659879645,0.8775070373526869,1.1918797664583745,0.816775196361623,1.0595746134905142,0.8144378593282895,1.1778258199202656,1.215450757118223,1.2760015612183981,1.1707893004395709,1.1961464213869017,1.2061391297034123,0.9027303465735862,0.14608859271941546,0.6071715909356642,0.7063535761827342,2.3273305583172608,0.431613957886182,0.6319528669076839,0.4965016465377564,-0.0011058963780047233,0.01761466105872635,0.02434046490062229,2.1308602157303116,32.042882040501695,-0.16020923432669498,-2.3086333338357683,4.582605840077267,21.01928897410416,2.580217058380058,25.32831361949965,-8.608465162403542,10.816085185904736,66.5502842325055,2.4828285067681373,2.254822868090703,1.4483929072426105,0.0364989935551843,53.31741047803513,-0.09207971372826881,0.24216066078953719,-0.327661325138051,2601.479934018135,3.117797030019757,6.9460137623308364
2.477249331,4.42074812,4.839646465,3.592195099,154.0910693,49.99176955,0.716553288,9.754294105,93.97687081,-0.5899218285,0.08640758777,-0.0421182341,-0.07649882611,-0.02264704753,-0.1128831303,1.210268251,0.4303127419,1.047792325,1.053949709,1.079849498,1.110483527,0.5284335078,0.9288555055,0.8012152583,0.9837660937,0.8002556041,1.004371762,1.066039149,0.9573327214,1.023349555,0.4581789391,0.9728339493,8.001919692,0.1498252464,0.09622504486,0.8147463315,0.5746723526,0.1309053865,0.0,0.4334051853,-0.7229742427,2.765933749,0.9567746718,0.0,5.389192908,3.236771542,0.0,0.0,0.0,0.0,1.709636086,0.6696428571,0.1801163816,1.167166366,0.8215053763,4.109595923,4.907447709,0.4848697137,41.46918085,11.05045608,9.967957042,17.57815784,11.05045608,25.7795563,20.55972478,11.84833535,5.563451492,33.12473529,24.52642128,17.33460737,7.617334238,4.671612862,1.858344811,12.07096509,98.72,2.1875,0.8852777778,0.7714285714,0.5026218821,0.2584876543,0.23125,0.08395061728,0.02159214092,0.04449541874,66.22267143,22.70510792,-3.525471939,0.8663592354,-2.178243404,0.9950579025,-1.381109637,0.5352135003,-0.4441463694,3.12,2.84,-4.56,0.011,-4.86,0.00545,2.37e-05,4.859315512402223,3.2305290003938802,3.0430390922917754,147.3510069212689,153.8038124497082,155.18921965171577,159.26077914304472,-7.113316587766592,8.380314187613926,-14.884193983899952,48.70726108827292,0.9534885772617641,0.9182452774835633,0.8548924484995296,0.9792657252277914,1.0870206881691489,0.962574580770904,1.1537831665118292,0.6926185416707772,1.2301635447068022,1.058710189732086,1.1638480797937831,0.7816254933012838,0.822891412795751,1.0009135792670634,0.9252962541035932,1.151361113559397,0.9652734510641925,1.1978984095702963,1.126048252236597,1.0452924363528815,0.22193438299475657,0.46888132683660194,0.7026463881290782,1.219160715658214,0.20651659079550072,-1.5801621646996145,0.48150684056556087,0.009117980890801151,0.013300465551827243,0.017178892605022138,2.3488082444390583,29.173196953161906,1.7182406781524273,17.982388056011548,8.263864713589928,18.776749768577357,1.1547370234408598,38.92785576052464,10.720553043683168,8.523022622508462,52.047525349527305,-2.0817554927813644,-0.14429197770916147,1.5485475005977056,0.04266284901292173,61.969245402461354,-0.19990454335577484,0.6111819157521561,-0.1346570080530669,2943.085499004535,1.7933415842355607,8.275734846564255
2.60529193,4.131178091,1.388489209,2.275179856,155.1868748,84.3552,-11.3456,11.38322918,77.1952893,-0.1258405574,0.02283107184,-0.1490118526,-0.1570322903,0.05410393277,-0.1526670796,0.8010148133,0.5022426673,1.37596026,1.074674527,1.353531336,1.044152745,1.003925082,1.058717089,0.7645069026,1.150924266,1.134432223,1.240643345,1.233248436,1.18778073,1.082875581,0.3849704362,0.9876076995,3.513018849,0.07007191304,0.1466088019,1.111791727,0.585351958,0.3550137732,0.07216878365,0.4313506372,0.0,6.349201612,0.0,0.09591943027,0.0,0.0,0.0,5.574112707,0.0,0.0,2.047949735,0.6442307692,0.2417244772,0.8984025161,0.791025641,3.508896325,4.79127238,0.8525838097,39.41062013,4.736862954,14.64975998,17.99473795,0.0,33.46512129,0.0,0.0,11.33289652,6.606881965,7.109797541,14.81952328,4.984783163,3.663227986,8.1314571,9.154781551,52.83,3.020833333,1.3275,0.790430839,0.4913194444,0.328042328,0.108125,0.07235142119,0.02765625,0.03763663103,84.61983101,15.47272456,-2.719529306,0.7154108998,-2.291020187,0.7112734479,-1.224437853,0.331490638,-0.4576603823,2.65,4.09,-3.89,0.0449,-3.41,0.135,3.97e-05,4.849483593876354,3.7011447361589997,2.329194744062622,145.62947744812908,161.93595712507704,157.4407892758309,159.6218560234249,-3.96622658875234,4.5453267991313,-3.1358517535655563,45.87765032157841,0.814180146660969,0.9601520662032786,1.1047455307249927,0.9765403528696425,1.0489673809161004,1.1045672673703473,0.9607061718549086,0.7073166806476352,1.235851421572392,1.0025595060235473,1.1268607909721922,0.3290243844253302,0.9493686669739085,1.0456619700294711,1.0886197301162153,1.1540784947917144,1.1396163497860334,0.9910184035595271,0.832616494321654,0.9388511600867642,0.18490718411876017,0.7466942009974031,0.6846100160567409,1.8029532703667277,-0.38025477893562315,0.6143364938568003,0.4889507733305634,0.04083224377532575,0.029525408560479652,0.036286870206506255,1.9896013161112482,31.769318808304376,6.171604932472842,15.887986475528614,8.74887680852078,20.69664142959363,4.571626599047835,36.28170148645015,7.91130762384215,17.49996557832031,33.18569681208404,-10.148235890865465,0.9489538347686144,1.6563574180359744,0.05704057775732065,116.33170292911231,-0.16226064221465014,0.5084629897731365,-0.048649842543434726,2445.714030611523,2.0351353763779927,5.943794670118263
2.484396887,4.354634933,4.004504505,3.228478478,154.9763277,59.77777778,-5.509695291,10.91926487,65.73150876,-0.6215974158,0.1204407493,-0.3060124961,-0.009644824468,0.03341548331,-0.08695913632,0.8564885546,0.4512195122,0.998853211,1.085868101,1.302778272,1.257470539,0.620159955,1.415172344,0.7526349913,0.9407579735,0.9026877195,1.130682377,1.025211185,1.112829771,1.007860465,0.49223788,0.972895829,7.008271847,0.09369091237,0.3319273053,0.7639710072,0.2749716524,0.07931626887,0.0,0.4295317329,-0.1917999916,5.839363137,0.0,0.0,0.0,2.679537509,0.0,10.79239261,0.0,0.0,1.96380312,0.6979166667,0.2132537485,0.9324835389,0.8294871795,3.964904158,4.504120605,0.7438069081,36.78111868,14.45770443,10.11132579,5.693927995,14.79051451,27.6520576,5.948339281,0.0,12.70012204,23.14129094,0.0,9.473725908,5.428543294,0.0,3.592312771,10.83655592,89.13,1.701388889,0.7016666667,0.6891609977,0.3802083333,0.3038942429,0.142183642,0.06267806268,0.0206372549,0.05080896474,104.3867267,25.04764827,-2.938074939,0.1212845686,-1.835403696,0.2864739343,-0.7352279586,0.5328897227,-0.5059322589,2.18,4.12,-3.57,0.0931,-4.28,0.018,0.000749,4.791452493407478,3.8330096742021778,2.708232176420848,147.47545279832573,149.82543899733383,163.12765139629263,159.7626116129665,-58.03519949472625,10.039708660052575,-8.354049348161086,47.38010815692749,1.317693174229107,1.0849967274815522,0.7779641595162917,0.9418323954668858,0.8730325038951068,1.149924550817252,1.0433255549908846,0.7153782983592227,1.2352237681301523,1.1967418197656245,1.0922393662855907,1.1507459997317677,0.8440917328930889,1.1167184298360564,1.1903343674909292,1.155578057676774,1.1348826592390733,0.9610063273748898,1.016091183208144,0.9535783107688396,0.11743120521231734,0.7580952884668472,0.6987492109533966,0.6330939767879373,0.15580485922176385,-0.517390463218045,0.48130298744223354,0.03193389993262859,0.030745466017118365,0.03441461226595779,1.8069790346496497,30.14159225094932,4.032290494590656,2.7078445146261245,3.6055443366178137,21.376872641467365,-2.90503472913069,25.666002945871554,5.664483859744704,4.6944079952084055,36.10300355151521,3.751742426307923,1.410926633819779,1.5985692304434624,0.041437006293554825,29.294430227369844,-0.1458072507890437,0.03445178073523825,-0.2685157999052086,2636.6099459429947,2.2823988345384456,6.850709872753519
2.48920546,4.575636554,3.626373626,2.655541989,152.41333,59.52800735,-6.78357438,14.89138339,80.7061408,-0.5366661405,0.03814765696,-0.1192342327,-0.1241442495,0.003204608538,0.05805483346,1.270582291,0.4844480242,0.9838613448,1.064241718,1.111842415,1.342332181,0.6134193222,1.179774961,0.8279714401,0.9375947135,0.8021860608,1.10198521,0.8515202566,0.9818061621,1.09598137,0.404727571,0.9779967343,7.008270585,0.1074472077,0.4497784355,0.895416863,0.3928227826,0.1433457877,0.0,0.4248334333,0.1996968315,5.522030423,2.136514148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.134190838,0.6851851852,0.2458499105,0.8676927428,0.8035714286,4.023677908,5.016027641,0.4434039774,39.78044638,9.883888252,4.794537184,27.96584431,0.0,37.28775995,0.0,0.0,5.907179729,12.96557803,22.67357176,4.983978521,2.922475172,1.556666044,3.297508738,10.36511981,74.77,1.895833333,0.6394444444,0.7447165533,0.4235756803,0.2741874528,0.236875,0.06913580247,0.01598611111,0.03679089388,43.97210622,31.41145584,-4.463383844,0.9352458744,-2.471463757,0.4196549084,-1.05820303,0.7239906016,-0.7330975232,2.7,6.06,-4.25,0.0222,-5.11,0.00308,6.4e-05,4.964797505258724,3.110048972829423,2.836361232592998,148.8824136347939,159.2319094127351,154.7495390930277,162.93801167003005,-1.7161230957095235,4.685570055583386,-4.771103747207283,48.11358328950472,0.9489847781748544,0.9774852425763938,0.9427894459775803,0.9813381964149417,0.9493034088280059,0.9922893974193007,1.1856365543925986,0.6503681284529684,1.050092686575187,1.3790541255345385,0.9028073232900093,0.5424981453888,0.8636026553127892,0.9429274072557376,1.0861691021917406,1.0920596968730816,1.0471563682931995,1.140195361722051,1.1082563741156073,1.043992124327485,0.17556449949549324,0.7437335224179966,0.6869253209926898,3.688769821528815,0.39031530091833533,0.09989649237993131,0.48238989319429487,0.012249354785699006,0.0208733835519224,0.020487017133729957,1.6498674537702291,29.65363876820392,-1.3067189060083013,35.43375618332159,6.966120460394386,15.50687383093559,-5.054786253815113,13.15502264099367,-0.3239496519639111,15.241313332676611,36.04140300788443,-7.365957835454053,1.0642098325329383,1.6512318924163496,0.03490974040068355,75.28317436151241,-0.05464954000655617,0.28230596379744705,-0.06688136411202121,1914.0862095925925,1.9498128114845952,6.992709795740046
2.479157266,4.547174271,5.501683502,3.148335204,153.9753421,54.14073739,-4.259393391,13.12962953,128.7701358,-0.515865464,0.006837669697,0.1426419292,-0.095686846,0.01568214022,0.0205884353,1.086498797,0.4430017085,1.023776961,0.8852389883,1.023757817,1.112656327,0.6063578918,0.7904416242,0.8361368736,0.9868625979,0.8367681157,1.074461088,0.9730770244,0.7917893075,0.8453855099,0.4188419729,0.9925253549,8.003004632,0.09550592285,0.2140761751,0.933003347,0.441638319,0.1265093346,0.0,0.430390951,0.9256321781,2.835813151,0.0,0.0,0.0,3.210466742,0.0,0.0,0.0,0.0,1.940282091,0.6693548387,0.2166113565,1.020150511,0.8404761905,3.903869513,4.81512316,0.7394656915,51.47683571,5.316788604,4.983978521,10.57107519,10.74258,21.31540493,13.91238858,11.63444168,0.0,17.23976638,11.07527959,4.983978521,5.565470688,8.011817111,2.242262636,10.43192897,67.51,1.791666667,0.7225,0.6540136054,0.5755385488,0.2902730537,0.291882716,0.07111111111,0.01680232558,0.04062145812,82.86228557,29.41357405,-4.743395586,1.212270998,-2.390219741,0.9152922748,-1.555837465,0.151381107,-0.8488190828,4.07,4.67,-5.17,0.00291,-5.49,0.00141,3e-05,4.843810441612079,3.4986188009509465,2.8732490799744435,149.13321456813048,154.84099871164997,159.07289304298777,156.11991526699416,7.259587139755407,13.051529363662102,-13.078645885921759,48.268827234826446,0.9599854899289499,1.3885080544641444,0.7794162002143346,1.1045107446840334,1.1355982754663674,1.0469009257718995,1.1902663331623053,0.5552023667195051,1.0673218169064753,1.1817777899401207,1.1671550093563057,1.0411054994304978,0.6981144761810877,0.887006843797589,0.9864526887911501,0.9708323091327546,1.1092093590123913,1.0816240293192367,1.06249490261721,1.159980028953503,0.15924720902958844,0.7257449664467663,0.6837086555983249,3.1975168426962086,0.0480616767227478,-0.9853107213487471,0.4686368923338731,0.03471402363584394,0.024023025241755966,0.04542207778139405,2.550042451419246,29.927172116302504,2.5935290996293556,12.589078856487133,2.963025197389862,19.673218350149195,-2.2039922815628166,40.04129215578255,-2.161816079946135,2.8480994104126056,40.678275798684744,12.115506662335987,0.44651908642064303,1.4672058046737475,0.028666692133835027,121.11918431923186,0.038340981046780576,0.4120877045107295,-0.14305585745871335,2115.630677415894,2.271954707386874,7.074006221339115
2.479111826,4.547271052,4.897196262,2.912253375,152.3722909,55.63018497,-3.081122645,13.56880932,92.45596396,-0.6293819649,0.13369072,-0.05853809873,-0.1512546114,0.02386987861,0.04325218121,1.019760883,0.5078511369,1.006367067,0.9159459738,0.932869947,1.065674349,0.5446149243,0.9479475022,0.8393745447,1.006611013,0.8155005584,1.055859992,1.070344177,0.8881469904,0.97436227,0.4067070855,0.9729364532,7.00827662,0.0932935088,0.2140761751,0.8558461486,0.441638319,0.1342464278,0.0,0.4323245357,0.5298872603,5.679449305,0.0,0.0,5.397661056,3.366929327,0.0,0.0,0.0,0.0,1.976031598,0.6640625,0.2179363445,1.023281562,0.7752380952,3.913553022,4.862930979,0.809494363,52.50129632,11.05045608,9.778515705,10.57107519,16.47624748,27.22258466,5.13155848,5.907179729,0.0,12.1082079,17.14164666,10.717646,5.859298427,8.187719321,2.470996887,10.43192897,110.6,1.854166667,0.8475,0.614829932,0.5755385488,0.2711404006,0.2940740741,0.06535947712,0.01842391304,0.04785299888,90.39807769,28.88620299,-4.969960076,1.389778678,-3.064570286,0.9185109312,-1.373155783,0.5727119777,-0.5935852821,2.74,3.04,-4.3,0.0221,-5.01,0.00427,0.000288,4.827480144293621,3.329969719923317,3.4036320999845917,146.03643891767572,157.6094075454419,161.57622725934982,156.26610569432736,23.623710134626464,9.000222608767082,-1.2975593243244763,47.82295024145622,1.403002980922559,1.1797306713829865,1.0760893971019099,1.1006089837560913,1.0362221965325593,0.9554077967329339,0.9012991435247326,0.6814620280019821,1.1128757440488597,1.0771076025423731,0.9450042773843919,1.4531267154609853,0.8887778812066542,1.155037676927401,1.0580460600220367,1.3171141428637452,1.0657093979699614,1.105512384122812,1.062801653582875,1.2084880725992688,0.05931264669576766,1.2609070463362426,0.6804794643868962,5.699855895430352,-0.10894860189837076,-0.3734716682979267,0.4783988313387287,0.05819785428398193,0.03257157495987341,0.04164573821255538,2.2168506184853056,29.137684473672405,9.199297825475927,11.243261223932953,11.636466265609158,20.010125050680728,1.3649615349677928,32.77885620653831,9.863880844390419,8.702464766631724,25.523750270251632,8.539698264905699,0.26176099208173076,1.6031124082734993,0.028250604290585794,77.52831003330408,-0.4106207241221296,0.5116974684279926,-0.14589253583649572,2915.3949906004236,2.658088813959399,7.510118250041951
2.436061184,4.456399566,4.985714286,3.126984127,150.4848425,43.52731206,-3.353704705,9.544189792,70.54434784,-0.3939284164,0.01726181728,0.06558104592,0.01149262604,0.2095101722,-0.0136860111,0.8784513626,0.4962137681,1.082052305,0.7647357724,0.94426136,0.9519382817,0.6912024681,0.6986724035,0.8332714568,0.9790336444,0.9324311554,1.02979836,1.057432885,0.9631189509,1.127859064,0.4531357,0.9776987655,7.008273079,0.161504408,0.1178511302,0.4831094546,0.3928227826,0.09003291159,0.0,0.4419450498,-0.3595741398,5.729128643,0.0,0.0,0.0,0.0,0.0,4.734228103,0.0,0.0,1.990517999,0.6388888889,0.1786401136,1.113237487,0.7976190476,3.372688882,4.559190045,0.8670747097,53.92900668,4.736862954,15.06663885,24.06110502,0.0,33.24442349,0.0,0.0,5.969305288,5.563451492,24.52642128,4.736862954,7.265467355,5.353372531,0.0,7.971116459,80.76,1.243055556,0.8127777778,0.4602721088,0.298646542,0.1977985639,0.127808642,0.08130081301,0.02196696697,0.05109322484,52.3649934,23.94676767,-3.296369624,1.045216516,-1.621227195,0.5450368701,-1.127342013,0.4447495598,-0.7628300459,2.91,4.41,-4.18,0.0234,-4.27,0.0193,3.01e-06,4.851725717305346,3.735623758529764,2.3979812953969106,147.81046874705058,160.96930989608563,155.10328537278846,160.38579576770553,6.236872170303695,10.36204289398157,-6.8020739176009695,49.1077552420084,1.2050896967491076,1.0462901397259086,0.9982369164039802,1.117427690360598,1.071598240234934,1.2308358639305976,1.0778552629960565,0.7156863448064192,1.2544806470008911,1.0841590457778332,1.272045813431775,0.6503512883441709,1.034533681889847,1.0269331507781183,1.1849041264031026,1.2585259126460586,1.0444607134591524,1.0074151494317682,0.9891530929932246,1.038364345458,0.17860890643402696,0.389295574133358,0.6852599801577742,2.6080884867521603,0.30569860837755924,0.2675850502259899,0.4614489305067488,0.025722843160201143,0.015745377323142313,0.05284893210939093,2.0680435286474257,28.869173217592422,5.489787602509089,37.903122328377336,3.4020260886500764,14.89362002419727,3.473089947438624,6.721822342246634,7.3253126692003345,3.5293262359368454,39.10736742515738,4.7227497251550865,0.8302351662806184,1.6978461369602704,0.03899278861276458,-30.88931575731442,0.277686096786518,0.2625415967074988,-0.2689631889076279,2351.5670938100884,2.045235953555712,6.143283580019849
2.527110816,3.91853569,2.62962963,2.99691358,149.9781275,34.03305785,6.330578512,7.597720822,76.95496268,-0.1993153167,-0.00123910929,-0.04180445326,-0.08862645842,0.101809456,0.1580518247,0.8688637339,0.4456911329,1.095371669,0.8142434159,1.081196581,0.7873931624,0.5900540138,0.9549699272,0.9228615531,0.8991333257,0.8739673833,1.107879334,0.9454447242,0.9247520067,1.053323468,0.3894098487,0.9938456229,8.001917467,0.09479894236,0.1964185503,0.7658042757,0.2823601614,0.08579236005,0.0,0.4302708267,0.0,4.417351322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94154153,0.6428571429,0.1926374728,0.9698447007,0.8102040816,3.189264394,4.256515331,0.7878787879,43.44646534,0.0,9.665781456,17.9326124,0.0,14.76446326,4.390415048,0.0,5.817220841,0.0,18.32957771,0.0,4.657696995,5.874764792,0.7602793525,6.534047078,30.71,1.381944444,0.5980555556,0.2719274376,0.2777777778,0.1128826531,0.03,0.06535947712,0.01868923611,0.03880247167,82.48346719,18.75483039,-2.430219029,0.2258658133,-1.482706798,0.3734583299,-1.073289529,0.4891757037,-0.6473097257,3.09,3.59,-3.97,0.0295,-3.4,0.11,0.000539,4.928832468153254,3.4370343229520666,2.2269505895070525,144.26288023850103,157.72102244774047,153.81585135175666,158.09187222443003,-21.164321124413,9.5774263746121,-0.38622560994174027,47.36808772446137,0.6700204946331136,1.0975582332245581,0.6606587571330014,0.9836384662394498,1.0558407344605172,1.0871592394465535,1.0575269888538656,0.5916450450850188,1.0352565909016607,1.331111915703201,0.8714560007862521,1.140628276660781,0.9302803341260313,0.9255252572951458,1.0918339931318213,1.2795257514324687,1.18673765854391,1.0498847370544089,0.9770909230166515,0.9825448561089148,0.2288001747085852,0.6089347663116063,0.691104872526172,1.0964647958922873,-0.28817393917687156,0.17102885440887403,0.4793380905490906,0.046051854231583964,0.02302403522563752,0.013796686522530735,1.9020640718263337,27.14502075978825,4.598310661470911,23.040280036298235,4.17482305214152,25.031260697402075,-5.311320344065225,3.891035891422426,7.230902086121914,-3.6505230472042633,61.91521628258174,18.015585377466554,0.07644759397114698,1.7299809356052367,0.04233278345280264,39.18193876087377,-0.22099803355595704,0.2916576793914461,0.05640898364218358,1899.6082885093797,2.039147423652026,8.115455843157667
2.554306595,4.406813672,2.314102564,2.21741453,156.0102373,93.4470868,-9.190249703,13.19064342,91.22851564,-0.1955050874,0.04661489586,0.0305552382,-0.07519707529,-0.09084571564,-0.05825841397,0.9131349617,0.484870405,0.9762481359,1.107775368,1.283324566,1.074140545,0.9400895316,1.047837212,0.8522637918,0.8555463466,1.112696284,0.9815053826,0.8809976413,1.045213472,1.012999201,0.4047723161,0.9876600313,3.510570304,0.05735317729,0.1964185503,0.8994900549,0.3957624643,0.130682846,0.0,0.4354718497,0.0,6.312921587,2.045528969,0.0,0.0,0.0,0.0,6.063845816,0.0,0.0,2.115898526,0.6612903226,0.2362642458,0.9876735483,0.7892473118,3.465752814,4.846411435,1.01156956,50.7466178,9.636772685,14.64975998,11.21062871,4.736862954,51.39241828,0.0,0.0,0.0,6.606881965,0.0,9.835544762,6.028758762,5.862890971,5.676780893,11.5859297,56.07,1.756944444,1.0075,0.5756462585,0.4340277778,0.3094057067,0.150632716,0.06349206349,0.01865740741,0.03662204082,100.9139042,28.455692,-3.08287465,1.184484707,-2.820570863,0.5489267907,-1.491639651,0.1732581624,-0.4853047394,3.49,4.34,-4.64,0.00943,-4.35,0.0185,2.73e-06,4.8830188018376965,3.4033605080723945,3.1084130597112996,145.11959635757177,161.0294621329011,154.27120511516844,161.75595848294384,-22.70975861849341,9.97652298901594,-17.754932241008007,53.21506381540439,1.3731399506554747,0.6996329586968308,0.8501697154329887,1.0819026434454135,0.9888783964693983,0.9818675609460542,1.1180383625725003,0.6569811730134962,1.0128951120234522,1.1559247478969494,0.9147808847692448,0.7355814591415446,0.8066799279029395,1.000387756729236,1.0562029357759528,1.0098021792203682,1.2185575927653334,1.0326155851632022,1.0232439705194192,1.1265373778486916,0.180628995434016,0.7184522679975546,0.7033724232223061,8.968960227087564,0.42677558052286313,1.202935927401663,0.49507097314991905,0.03560925310035362,0.015834822264036496,0.024102243532742155,2.4237054193075416,31.395806808148187,3.011305297626951,31.10315538769497,2.862115209142904,21.7954719428534,2.316964001335856,7.290262542100908,5.606391023736134,3.397056430993816,61.21614992780176,6.597760501798568,0.9857657704549712,1.4860797924140636,0.03004022083162257,111.1017877550583,-0.22093738272168528,0.3357936346646795,-0.32089844511919585,2061.039757763716,2.3414911699118113,8.000492005644038
2.479157266,4.547174271,5.611650485,3.333333333,156.2364618,59.5,-3.25390625,10.57944554,126.7583443,-0.4767904807,0.01389989441,0.1171619832,-0.09194791352,0.0128501239,0.05281410552,1.171575043,0.4196428571,0.9104484512,0.984963535,0.955879941,1.076163584,0.5915239769,0.8029052711,0.8946434032,0.9744133324,0.9471633203,0.919647653,0.945689043,0.8736693064,0.8713215711,0.4235571117,0.9925253549,8.003004737,0.08752873188,0.2140761751,0.933003347,0.441638319,0.07555863704,0.0,0.430390951,0.8394747707,2.375231613,0.0,0.0,0.0,3.060966291,0.0,0.0,0.0,0.0,1.932657847,0.685483871,0.2060379854,1.073125682,0.8281385281,3.885299815,4.860902344,0.7240601563,50.98871461,10.30076712,4.983978521,23.62654039,10.74258,26.29938345,14.46821637,11.63444168,6.544756406,17.20571877,5.008912524,4.983978521,4.738228835,7.860153043,2.210330894,10.43192897,83.3,1.791666667,0.7225,0.6540136054,0.5755385488,0.2902730537,0.291882716,0.07111111111,0.01680232558,0.04378517589,89.06472063,31.78318436,-3.524389315,0.657378663,-2.73948981,0.9158770826,-1.735778508,0.2709333526,-0.89298895,2.88,3.55,-4.32,0.0201,-3.99,0.0424,3.17e-05,4.832229146887533,3.228931678448309,2.602778896256198,144.20716818805528,155.44387843682756,159.29081293654548,160.11338772529425,-19.18541382030509,14.636886264787204,-16.90394144051821,46.36991095735858,1.4271137264153466,1.2237394824888013,0.5474162305333687,1.0162093284655336,1.018072682849274,0.9207867935877374,1.1561876317851703,0.7623981415845592,1.1754222922600668,1.0386129336658556,0.9878912215246815,1.2438974656399342,0.9950207065044068,1.0521200485997406,1.2115514652892543,1.3022830695813914,1.1721736124333806,1.0853902196950858,1.2822382375935917,1.1112565712792621,0.21496933743888558,0.8321518278145972,0.6950204936964614,7.829878278382669,-0.07535018388599761,-1.2535816262320774,0.48921925973555913,0.014568275833412995,0.00965132604582016,0.0226629129777078,1.9039291394452422,33.44574733106127,2.7523257610436263,-1.2669984651776325,1.563002000618845,25.103128447814065,1.3332501665567977,16.848591086663447,10.356272639465494,7.695578010545513,15.762720315664815,9.579202114840488,0.04253282330148073,1.5673886034377937,0.04031313726995527,104.6820044753516,-0.3231957846470682,0.41648836859878025,-0.0829739568456774,2651.665143642701,1.8232671825252478,7.823828250304641
